,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
3219,Q3SXD3,HDDC2,8,0.03798433906162209,8.158716401695311e-08,18.248235922585117
3220,Q3SXD3,HDDC2,21,0.034891734986104345,2.0332145252410186e-10,19.86565531453198
3221,Q3SXD3,HDDC2,60,0.048672862415431936,1.3442706686928667e-14,14.240937273090806
3222,Q3TAS6,EMC10,8,0.1471121822230441,7.492394678538889e-08,4.711691241919247
3223,Q3TAS6,EMC10,21,0.1977352574681722,6.199118535054457e-17,3.5054303892744847
3224,Q3TAS6,EMC10,60,0.1419774612439124,3.42176487895792e-05,4.882093076514042
3225,Q3TC93,HS1BP3,8,0.05823298350122396,5.905761759173517e-08,11.90299962126063
3226,Q3TC93,HS1BP3,21,0.07067295070105882,0.00040892151799581326,9.807814357319039
3227,Q3TC93,HS1BP3,60,0.07336114736125295,1.3163620077692852e-07,9.448423388836526
3228,Q3TCJ1,ABRAXAS2,8,0.08882639027345568,3.542284781553636e-05,7.803392420046152
3229,Q3TCJ1,ABRAXAS2,21,0.099290276397031,1.3082369771058362e-42,6.981017736200721
3230,Q3TCJ1,ABRAXAS2,60,0.07660140166319424,5.289594539266608e-22,9.048753227879791
3231,Q3TCN2,PLBD2,21,0.22224751580878638,2.509730421345277e-10,3.1188073263158707
3232,Q3TCN2,PLBD2,60,0.15638251557540814,1.989510803516324e-26,4.432382853092727
3235,Q3TDD9,PPP1R21,8,0.09094410864743017,6.010515277988514e-07,7.6216831509902505
3236,Q3TDD9,PPP1R21,21,0.10531240273117862,1.9204188397497927e-24,6.5818190695855545
3237,Q3TDK6,ROGDI,21,0.0588450730872675,5.299847312379671e-09,11.779188030440627
3238,Q3TDN2,FAF2,21,0.08312580422551298,0.0003456170129226794,8.338532024057152
3239,Q3TEA8,HP1BP3,8,0.052460883537558206,7.842125419378938e-83,13.212647859117773
3240,Q3TEA8,HP1BP3,21,0.05756858202885391,1.251179443705928e-152,12.040372650007836
3241,Q3TEA8,HP1BP3,60,0.04957620182882716,3.526614767726599e-98,13.98144986889455
3242,Q3TES0,IQSEC3,8,0.09913376648942122,1.1908568435902186e-57,6.9920391921546985
3243,Q3TES0,IQSEC3,21,0.11372024071404523,4.466192526724096e-147,6.095196213160468
3244,Q3TES0,IQSEC3,60,0.11829939180729919,1.0778889564224371e-52,5.859262418601694
3245,Q3TFQ1,SPRYD7,8,0.10588346266659605,0.00022350767547045893,6.546321428328375
3246,Q3TFQ1,SPRYD7,60,0.29554048508490066,4.633970614726759e-05,2.3453544118018996
3247,Q3TGF2,FAM107B,8,0.1839298306195899,3.580341927805604e-20,3.7685413955147737
3248,Q3TGF2,FAM107B,21,0.15794052321926075,3.2453234043788535e-74,4.3886595183535295
3249,Q3TGF2,FAM107B,60,0.1218277269535607,5.739822896895247e-07,5.689568359296114
3250,Q3THE2,MYL12B,8,0.10722021714262026,1.0676812197167459e-106,6.464705995119813
