Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q9WV55,VAPA_MOUSE,0.337845475651916,0.2701694652447685,0.2333208227565962,0.3224989056089311,0.203007451390901,0.378515353644123,-0.2115495627709383,0.2668643713587811,0.5159221588928178
Q9WV60,GSK3B_MOUSE,0.2610549980628133,0.221760874193129,0.2430865588906672,0.2353489304786332,0.5612993350137823,0.7185419891456183,0.1324652741184371,0.4961751109437071,0.7368211845947621
Q9WV69,DMTN_MOUSE,0.0558459673847528,0.3290075578706984,0.1257987713587834,-2.558595712389729,0.0030917904312303,0.0177967796576612,-1.3870028936436385,0.0022385061805895,0.0209404444451665
Q9WV80,SNX1_MOUSE,0.1886892894653467,0.1677596433074482,0.1804622398451025,0.1696168347601449,0.0054086478326411,0.027119178414225,0.1053012982192959,0.16863386842923,0.3901249378901957
Q9WV91,PTGFRN_MOUSE,0.2558629617703857,0.1482180917968743,0.2319144687709788,0.7876497641001886,3.788242953300416e-06,8.018854922437849e-05,0.6458712735810288,0.0185844639736302,0.0941807953813263
Q9WV92,EPB41L3_MOUSE,0.0983472605757296,0.3719663834394965,,-1.9192154708048896,0.0001212944108305,0.0013396095857448,,,
Q9WV96,TIMM10B_MOUSE,0.2098938972757539,0.1467490367520598,0.1416981918240627,0.5163091868333827,0.0985843824114559,0.2257309380939477,-0.0505296851462198,0.8382047351913736,0.94279721700309
Q9WV98,TIMM9_MOUSE,0.118263956471381,0.0625930522457797,0.4492333953904296,0.9179360140571216,0.1132811749624058,0.2499499226978168,2.8433907459558654,0.0007274706395062,0.0090386120383438
Q9WVA2,TIMM8A1_MOUSE,0.112175829975005,0.0982162037376298,0.0860334776065859,0.191728892841952,0.5250140993555641,0.6899907225196948,-0.1910629055025007,0.5105133748093311,0.7491022209652378
Q9WVA3,BUB3_MOUSE,0.1120184767218424,0.184692188549855,0.3252690230898272,-0.7213861345432433,0.1065465126901394,0.2396018561592511,0.8165105845851748,0.0343021212643754,0.1420646412210555
Q9WVA4,TAGLN2_MOUSE,0.1156168599159534,0.1133356285221533,0.1429209156288804,0.0287503329498647,0.3411776240540718,0.5257885319499341,0.334615599427949,0.0048898052145448,0.0376444812928356
Q9WVB0,RBPMS_MOUSE,0.9833623650741492,0.7451002312760148,0.4768159846045887,0.4002886311308994,0.0008423095929787,0.0060479427697832,-0.6440019097355678,0.0074216747787239,0.0504924935262868
Q9WVB4,SLIT3_MOUSE,,,1.197844018331803,,,,,,
Q9WVC3,CAV2_MOUSE,0.0795402079731603,0.094893666471593,0.1299167404714178,-0.2546274656983935,0.1526752098504997,0.3092144219256109,0.4532036366241112,0.0823849221924967,0.2462783248399695
Q9WVE8,PACSIN2_MOUSE,0.1854423683339451,0.1341684815087535,0.2553658835335168,0.4669250992349287,0.0717103506918321,0.1809858927845395,0.9285199988218166,0.0006982396974666,0.0087825359038174
Q9WVH4,FOXO3_MOUSE,,,1.199374472583341,,,,,,
Q9WVH9,FBLN5_MOUSE,0.0485025085968259,0.0473842828592841,0.0490527163750393,0.0336507634144205,0.0974480119055736,0.2242124313199069,0.0499244268700322,0.7185960257403209,0.877254177098768
Q9WVJ2,PSMD13_MOUSE,0.1715571075403204,0.1014151875116741,0.136566953973942,0.7584151769370924,,,0.4293347067598669,0.3911619598688866,0.644889898837879
Q9WVJ3,CPQ_MOUSE,0.2993114486802352,0.1944717782874671,0.2537363414367758,0.622086656326269,0.0373510538987044,0.1153943576663365,0.3837693577440234,0.2819538141948295,0.5331957044746383
Q9WVJ9,EFEMP2_MOUSE,0.1286588375596261,,0.0768339704562354,,,,,,
Q9WVK4,EHD1_MOUSE,0.076935967792883,0.0671412992712191,0.076742856988523,0.1964577647734612,0.1108334506824287,0.2465386791112193,0.192832019368054,0.0908159832611933,0.2635219424116503
Q9WVL0,GSTZ1_MOUSE,0.1892716117583573,0.1146440685544517,0.1224536056864571,0.7232963272579401,0.0065297494056898,0.0311850186318317,0.0950735403443294,0.7038658750750018,0.8694972690945704
Q9WVL1,AP4S1_MOUSE,0.3169264484591082,0.1378822405398224,0.1210177936327479,1.2007114146408857,0.0009994177746695,0.0069033467761914,-0.1882174601591691,0.6643374698372597,0.8409598966302898
Q9WVL2,STAT2_MOUSE,0.2945154944043043,0.2860670706014775,0.2634844049169451,0.0419900984719684,0.7557565481460322,0.8530423688122772,-0.1186358631628417,0.6070841541470597,0.8112943555005142
Q9WVL3,SLC12A7_MOUSE,0.4884780022924593,,0.2683610371190252,,,,,,
Q9WVL7,CXCL15_MOUSE,0.8039654974870394,1.3129834291817637,0.1310499569941208,-0.7076432144824021,0.2360023899562707,0.4183273049413962,-3.324659923132896,8.512020940633128e-05,0.0016298730106294
Q9WVM3,ANAPC7_MOUSE,,0.481928116271099,,,,,,,
Q9WVP1,AP1M2_MOUSE,0.1692471325975592,,0.0987703530943736,,,,,,
Q9WVQ0,PMFBP1_MOUSE,0.058816138991555,0.0553855219502022,0.0513755398199745,0.0867031831261039,0.720511040190092,0.8337777044707305,-0.1084272501739807,0.6739237366311492,0.8467063826631357
Q9WVQ5,APIP_MOUSE,0.0983069555830004,0.0746949754934918,,0.3962822957020028,0.0124890243177073,0.0501481482439414,,,
Q9WVT6,CA14_MOUSE,0.1628402338394488,0.147408515089408,0.1743166544302011,0.1436373338331812,0.6053261164620406,0.7541880983779614,0.2418905484523563,0.6425449256200835,0.828874370679255
Q9Z0E0,NCDN_MOUSE,0.3232557121367139,,,,,,,,
Q9Z0E6,GBP2_MOUSE,0.2067456657218399,0.1983295212263068,0.1923519679281252,0.0599576468086789,0.3348157337612405,0.5206305319766019,-0.0441508480767049,0.9691130215782228,0.9995166935213556
Q9Z0F4,CIB1_MOUSE,0.4499823383445087,0.3519382020118756,0.5342008896058492,0.3545462537312152,0.3738051365757724,0.5537889041260053,0.6020602549710425,0.1935669441271265,0.4214476276553462
Q9Z0F7,SNCG_MOUSE,0.2470283415294313,0.4169174680622971,,-0.7550852481173083,0.1651073972631004,0.3275195709916762,,,
Q9Z0F8,ADAM17_MOUSE,0.1886507966900374,0.1096147050175015,0.1611012501116979,0.7832768412805674,6.227688013518435e-05,0.000783528435579,0.5555263375799178,0.0786169280335339,0.2384551810849534
Q9Z0G0,GIPC1_MOUSE,0.2022493148056972,0.2146200152604157,0.2517402366884878,-0.0856498117479437,0.9456604175021678,0.9726369372490948,0.2301512001257862,0.5855874466836268,0.7987413953872262
Q9Z0G4,CCN5_MOUSE,0.1611999247902557,0.0524362418938043,0.0694924156358275,1.6202148743560103,2.092935255227345e-06,4.97602940029052e-05,0.4062912401905424,0.1457712371421684,0.3569953128793743
Q9Z0H3,SMARCB1_MOUSE,0.1877969562333794,0.1977465134621606,,-0.0744785779254341,0.8567670152620297,0.9174731727878116,,,
Q9Z0H4,CELF2_MOUSE,0.3586622908177711,0.3715659699517682,0.2858268560343651,-0.0509923072419101,0.7899800644192103,0.8725596861874173,-0.3784769007198291,0.080835310316632,0.2437938412361031
Q9Z0H7,BCL10_MOUSE,,,0.508347167627361,,,,,,
Q9Z0H8,CLIP2_MOUSE,0.2131140038491857,0.1894005733161646,0.1734735094714898,0.1701846987374539,0.5776016696170203,0.731138533184199,-0.126725327109764,0.263177939364389,0.5126553322485496
Q9Z0J0,NPC2_MOUSE,0.6648072693851059,0.6459125238319335,0.6072953523384103,0.0415973640176565,0.6625910785120036,0.7992504884551044,-0.088940465221115,0.4661568387338383,0.7106076300547095
Q9Z0J1,RECK_MOUSE,0.1601507550778657,0.187231762045404,0.1379403313758722,-0.2253945947100401,0.5568544352964171,0.7144218303105913,-0.4407808571496936,0.2976774464867588,0.5489460086956793
Q9Z0K8,VNN1_MOUSE,0.4062022741301498,,0.3455926494132124,,,,,,
Q9Z0L8,GGH_MOUSE,,0.0699932273624373,0.2284777759227363,,,,1.7067666040465166,0.0168144023991273,0.0892883612547718
Q9Z0M5,LIPA_MOUSE,0.3493903818310488,0.3304537940220665,0.2190775062722423,0.0803913338756499,0.2702551183683188,0.4523507180454113,-0.5930071962127363,0.1788368288912984,0.4042932130349184
Q9Z0M6,ADGRE5_MOUSE,0.7504416982067731,0.4293838906241022,0.3559613961716624,0.8054719272489814,0.0009538952743753,0.006666231314412,-0.2705472758678119,0.381219524333051,0.6365827042539963
Q9Z0N1,EIF2S3X_MOUSE,0.2994572826707885,0.3006742945958812,0.2732993284085399,-0.0058513150861462,0.989221167974932,0.9966178503420264,-0.137719618882391,0.7388817798718914,0.8892467603620018
Q9Z0P4,PALM_MOUSE,0.2046354113303812,0.1381316715781512,0.2193542254055932,0.5670116727681704,0.0156243469263272,0.0600274967977514,0.6672183507009253,0.0152820858117392,0.0833049687354901
Q9Z0P5,TWF2_MOUSE,0.1607149876530424,0.1622080738954512,0.1319433184676481,-0.0133411559859608,0.9600624033866288,0.9795319087860213,-0.2979273361042442,0.3004793698269863,0.5515476093942838
Q9Z0R4,ITSN1_MOUSE,0.1305006281424305,0.1451693137921098,0.3340975986681258,-0.1536797745418176,0.7896877811192015,0.8725596861874173,1.202533087797029,0.590674356884316,0.7999958251067883
Q9Z0R6,ITSN2_MOUSE,0.1862462635503262,,0.1064566251846013,,,,,,
Q9Z0R9,FADS2_MOUSE,1.077313620416502,,,,,,,,
Q9Z0S1,BPNT1_MOUSE,0.1154054091704538,0.069273785836672,0.1101409773609627,0.7363294212815641,0.0136118691515587,0.0538727897301136,0.6689698908502657,0.1078848075244365,0.2937168448507924
Q9Z0T9,ITGB6_MOUSE,0.3128526429303602,,0.1968420121882657,,,,,,
Q9Z0U1,TJP2_MOUSE,0.1055830764238319,0.0967344290729349,0.1171699559156179,0.1262772476074209,0.9063221756481156,0.9497731824704656,0.2765013285334183,0.0984347637157584,0.278755688875639
Q9Z0V7,TIMM17B_MOUSE,,0.3450609748974829,0.1912828373478453,,,,-0.8511438844093985,0.160424559954329,0.3759987137167012
Q9Z0X1,AIFM1_MOUSE,0.0701500022771378,0.0569446788796085,0.0458745553501194,0.3008821131796338,0.1204323131888948,0.2616554366747876,-0.3118668631330629,0.132629120439898,0.33565845860716
Q9Z0X4,PDE3A_MOUSE,0.2171018041130446,,0.0823543704641653,,,,,,
Q9Z0Z4,HEPH_MOUSE,0.2046155942986658,0.2003781234686439,,0.0301910917980893,0.9493479486283264,0.9745965642833352,,,
Q9Z108,STAU1_MOUSE,0.8014385902838533,0.6246096104018329,0.6322352373421293,0.3596372118349634,0.3812355089870899,0.5616675819428119,0.0175066782313364,0.9709813704177496,0.9998777760013816
Q9Z110,ALDH18A1_MOUSE,0.1190285523275032,,0.0989717649806098,,,,,,
Q9Z126,PF4_MOUSE,0.4811835779946455,0.3929324476641203,0.4616685254314062,0.2923060986297697,0.1674442067285444,0.3309544832990086,0.2325760711035459,0.1960860083791455,0.4242503766698762
Q9Z160,COG1_MOUSE,0.2339269901725205,0.2304340155626648,0.265293943631436,0.0217046312386962,0.960126369599465,0.9795319087860213,0.2032380445904282,0.7577028055341105,0.9000692610589766
Q9Z183,PADI4_MOUSE,0.5130778909972965,0.3545156566605379,0.314943002490412,0.5333285164317709,0.7140890444214514,0.8302360576707236,-0.1707585860725722,0.559599093046919,0.780914952916299
Q9Z1B3,PLCB1_MOUSE,0.1660549967519148,0.1779431243549575,0.1184290213526353,-0.0997550532627135,0.490771147103708,0.6634611181076498,-0.5873935281937956,0.0596204772173111,0.1997318527386899
Q9Z1D1,EIF3G_MOUSE,0.3976382626934763,0.3472457727860334,0.3202041149638579,0.1954994551420648,0.3971006604719833,0.5780340609518941,-0.1169652834516849,0.4567772969124258,0.7027589914578194
Q9Z1E4,GYS1_MOUSE,0.3276962863191687,0.1174843364642962,0.3627408746072511,1.479890900281589,0.1454815111014943,0.2977697055046806,1.6264708981110236,0.0139644173301781,0.0791153080431572
Q9Z1F9,UBA2_MOUSE,0.0744471324683384,0.1356372376542654,0.1446368114126328,-0.8654651225892656,0.0005690511162119,0.0044453731245037,0.0926814700199629,0.7298966817940747,0.8853401892247766
Q9Z1G3,ATP6V1C1_MOUSE,0.1698744669802461,0.4178669709722581,,-1.298574705495421,,,,,
Q9Z1G4,ATP6V0A1_MOUSE,0.1424614633526782,,0.184751455156113,,,,,,
Q9Z1J3,NFS1_MOUSE,0.21415277800273,0.1806410446290882,0.3284708018197948,0.2455146578685161,0.7397895209879983,0.8454369273290222,0.8626393990726068,0.1240280306493056,0.3205800824333057
Q9Z1K5,ARIH1_MOUSE,,,0.0510168508168633,,,,,,
Q9Z1M0,P2RX7_MOUSE,0.0828138609652989,,,,,,,,
Q9Z1M8,IK_MOUSE,0.7289505186650035,,,,,,,,
Q9Z1N5,DDX39B_MOUSE,0.1184781350344366,0.1036523363822779,0.082997538045965,0.1928682004644898,0.1070611540961947,0.2402488930887419,-0.3206121883983541,0.1965336168185558,0.4247449153271408
Q9Z1P6,NDUFA7_MOUSE,0.4650993214549416,0.3739021099175729,0.7699137958424163,0.3148782227793645,0.5423531224427444,0.7040591388856697,1.0420363097759078,0.0037755202951254,0.0306681078348861
Q9Z1P7,KANK3_MOUSE,0.4834691395574908,0.2811537739675582,0.3161515865525903,0.7820643910925168,7.746070954382843e-06,0.0001373776151423,0.1692570469362609,0.9063209067449532,0.9739839213855952
Q9Z1Q2,ABHD16A_MOUSE,0.3057012472187599,,,,,,,,
Q9Z1Q5,CLIC1_MOUSE,0.1871611192067104,0.1909908701977264,0.2381773274234191,-0.0292229147490425,0.4181635082650922,0.5984682613751712,0.3185324109365064,0.0542484616085302,0.1877113435013444
Q9Z1Q9,VARS1_MOUSE,0.1318397317858693,0.1134623604804215,0.1101993601265719,0.2165714292429697,0.3659361614978487,0.5469870368448481,-0.0420979364681809,0.1516385503344215,0.3649447981446359
Q9Z1R2,BAG6_MOUSE,0.5057833979410619,0.253100311055748,0.373894948992037,0.9988104016193892,0.0002391082852264,0.0022543513903104,0.5629237012286247,0.1130991613124569,0.3049072482499019
Q9Z1S8,GAB2_MOUSE,0.3780755456298486,,0.3496440910357394,,,,,,
Q9Z1T1,AP3B1_MOUSE,0.1247804810748613,0.1423139624338328,0.0740553457181899,-0.1896849350527099,0.3382134263504607,0.522563845678774,-0.9424014257587392,0.0007982166389379,0.0096204537232295
Q9Z1W9,STK39_MOUSE,0.2112861361631059,0.1624787594955071,0.0864369502679715,0.3789469759178203,0.143699204418734,0.2959727282696553,-0.9105310540162131,0.0493429709416996,0.177811512307267
Q9Z1X4,ILF3_MOUSE,0.2374604273477646,0.2987410162929722,0.38452874475483,-0.3312082200552511,0.3808100679465158,0.5615450934528172,0.3641961191127586,0.063859901140954,0.2095980106984322
Q9Z1Y4,TRIP6_MOUSE,0.0797808278529993,0.1034022863909736,0.0982570505925031,-0.3741540874434628,0.0608900278598577,0.16176532907546,-0.0736352472163898,0.072841477430753,0.2277977399146388
Q9Z1Z0,USO1_MOUSE,0.1477119344826225,0.1476515753623621,0.1271187560782023,0.0005896449749666,0.7728627453563582,0.8627977773100413,-0.2160198369668263,0.0825774743636815,0.2462783248399695
Q9Z1Z2,STRAP_MOUSE,0.239428617921068,0.2397925432233557,0.2507514772523633,-0.0021911942642104,0.89982043725893,0.9450418868907008,0.0644714039375779,0.4726276624491073,0.7180905655152161
Q9Z204,HNRNPC_MOUSE,0.2759984804585239,0.2217277714158755,0.2737200267174688,0.3158708449437175,0.0007884225497421,0.0057230406763364,0.3039115141459051,0.0338865039822987,0.1412522925065251
Q9Z222,B3GNT2_MOUSE,,0.2593412471768406,0.4622947854419535,,,,0.8339614102088435,0.1221650656445504,0.317099579580207
Q9Z239,FXYD1_MOUSE,0.8898133770420141,0.6359105846096101,0.8786502483928478,0.484678865072025,0.0372303869351708,0.1151299712858582,0.4664650844543267,0.0131683391425139,0.0764492778618802
Q9Z247,FKBP9_MOUSE,0.3032193200562897,0.5557604618914443,0.2240413661959168,-0.874101521632332,0.009210219012226,0.0404534519131374,-1.3106980705397833,0.0078390844749969,0.0525545288344585
Q9Z266,SNAPIN_MOUSE,0.5525982261109489,0.0966661743055584,,2.5151478796887665,1.8641677283667008e-16,4.7048725513624194e-14,,,
Q9Z277,BAZ1B_MOUSE,0.3542419539564129,0.2132953408303725,0.1621946757264292,0.7318826328319348,0.0788388488416461,0.1926063016004771,-0.3951259903638383,0.6360736010646588,0.8253567936395453
Q9Z2A0,PDPK1_MOUSE,0.4547322432755141,,0.521861236087378,,,,,,
Q9Z2A5,ATE1_MOUSE,,0.2422225421907297,0.2320798896616239,,,,-0.0617116194598974,0.9302372713124948,0.9840577051556896
Q9Z2B9,RPS6KA4_MOUSE,0.1830352623573529,,0.1762594361160333,,,,,,
Q9Z2C4,MTMR1_MOUSE,0.4674314733405884,0.4282358034864036,0.440057652264623,0.1263494576007185,0.712705317762285,0.8298034590411842,0.0392871245429179,0.9230615090964538,0.9816298533616616
Q9Z2C5,MTM1_MOUSE,0.0947950981686809,0.1410960941427529,,-0.5737936866866745,0.0395057321295739,0.1193538739568434,,,
Q9Z2C6,UPK1B_MOUSE,0.6191076300220641,,0.438332891781267,,,,,,
Q9Z2D1,MTMR2_MOUSE,0.1642497834125997,0.1385407661327581,0.4294309673190031,0.2455809110484768,0.1374621912442944,0.2872885879285316,1.6321156741258676,0.0004599061015315,0.0064346862379506
Q9Z2D6,MECP2_MOUSE,0.097160745412179,0.0702208380458934,0.1202932356667119,0.4684743442286084,0.0013736199385402,0.0090681026526168,0.7765843999371136,7.600453040983977e-05,0.0014913571881638
Q9Z2D8,MBD3_MOUSE,0.4932407622420648,,0.3002201813357237,,,,,,
Q9Z2E1,MBD2_MOUSE,0.3374982611072852,0.2010373288235958,0.2855553389408853,0.7474166615663521,0.0021310378433565,0.012996162014968,0.506306951057814,0.0290193141629012,0.126194801319211
Q9Z2G6,SEL1L_MOUSE,0.9916904202515612,0.4859417145985272,0.8096743888334477,1.0291065365720902,0.0056282788403753,0.0278948381801686,0.736558560970302,0.0833638501818925,0.2479342605224862
Q9Z2H7,GIPC2_MOUSE,0.1569621945794333,0.1585486707564415,0.1590029588663299,-0.014508664230039,0.6822853974170222,0.8113731021838527,0.0041278304958742,0.8210388672681916,0.9339353392962322
Q9Z2I0,LETM1_MOUSE,0.0832940429866846,0.0763355951841543,0.0712867569328774,0.1258573801016944,0.4054934038912946,0.5847928698672691,-0.0987218511415788,0.4851205929269224,0.7263838493935177
Q9Z2I8,SUCLG2_MOUSE,0.0538974521788344,0.0518105239059785,0.0697437509752028,0.0569719038862319,0.979095256719659,0.9899573304459788,0.428818785435945,0.0182241811233282,0.0933553968477067
Q9Z2I9,SUCLA2_MOUSE,0.091540174078624,0.2458576173482794,0.2469654028584613,-1.4253461139548795,0.0005978618285579,0.0045929308983297,0.006485895699508,0.9885310879018884,1.0
Q9Z2L6,MINPP1_MOUSE,0.4065818050448797,0.4126225619813428,,-0.021277054639458,0.9514581025384105,0.9749369225898522,,,
Q9Z2L7,CRLF3_MOUSE,0.240655745285026,0.174603448986055,0.165517833704956,0.4628888086660013,0.0011814302600251,0.0079269380023365,-0.0770953887065437,0.7918689525392035,0.9199401766321866
Q9Z2M6,UBL3_MOUSE,0.2268446949916206,,,,,,,,
Q9Z2M7,PMM2_MOUSE,0.1008892899627343,0.0744468528274622,0.1176159176608762,0.4384902647573712,0.0007099048490324,0.0052443736376158,0.6598005552810545,0.0001307334917969,0.0022423539571739
Q9Z2N8,ACTL6A_MOUSE,0.1487772328382879,0.154318377555511,0.1465306982086518,-0.05275611080407,0.5053151714080436,0.6734114855360647,-0.0747069394419407,0.583102327721314,0.7977534259598301
Q9Z2P8,VAMP5_MOUSE,0.2945813680818349,,,,,,,,
Q9Z2Q5,MRPL40_MOUSE,0.3987160206445631,,0.1188941365308999,,,,,,
Q9Z2Q6,SEPTIN5_MOUSE,0.2044245364046619,0.1388666739538266,0.3066396553607946,0.5578679542442992,0.2149011569491261,0.3917170533056016,1.1428438674103838,0.0296180845611435,0.1279342229768588
Q9Z2S7,TSC22D3_MOUSE,,,0.714243346038662,,,,,,
Q9Z2U0,PSMA7_MOUSE,0.0973183842130134,0.1000942184076242,0.1322023063114887,-0.0405743719723341,0.7278027496591879,0.8366926494855625,0.4013887009929265,0.0583531783996619,0.1964231465377743
Q9Z2U1,PSMA5_MOUSE,0.0874747143918084,0.0789547988985095,0.0931108780679487,0.1478390927928561,0.3210732838839332,0.5064318636518557,0.2379227702885339,0.3471226966308328,0.6031538000853239
Q9Z2W0,DNPEP_MOUSE,0.0832358196967705,0.0752245316024906,0.0945477576156101,0.146001292858374,0.0943846239512199,0.2191620319773195,0.3298400238389306,0.0019375835537017,0.0186680954365635
Q9Z2X1,HNRNPF_MOUSE,0.3758655009919265,0.3401122561094293,0.3299552954162446,0.1442055077570995,0.1987011325969671,0.3727398560175952,-0.0437404236034589,0.5629193409971065,0.7831709638256328
Q9Z2X2,PSMD10_MOUSE,0.5989235764030844,0.1589149595030972,0.1161555379157028,1.9141169850154705,8.658029038353924e-05,0.0010482285341269,-0.4521970008085839,0.482842041789735,0.7253701613311295
Q9Z2X8,KEAP1_MOUSE,0.3624326449711534,,,,,,,,
Q9Z2Y8,PLPBP_MOUSE,0.145218636865926,0.1315548756734134,0.1591384827725868,0.1425618972785793,0.1684702240214264,0.3322779453710103,0.2746180309969671,0.0498624959380949,0.1788823990287508
Q9Z2Z6,SLC25A20_MOUSE,0.1000522884377656,0.0628224756738731,,0.6714014633826588,0.6707119442768916,0.8034794873043736,,,
Q9Z315,SART1_MOUSE,0.5557969849137078,0.4231412377330169,0.3306899387773715,0.3934187161223335,0.0099677193603857,0.0429751474657365,-0.3556601398264357,0.0405553591663913,0.1576547855168014
Q9Z329,ITPR2_MOUSE,0.4085315122227935,0.2611339461080824,0.3906955726416863,0.6456573524680376,0.1491352881875748,0.3031678318112968,0.5812548940207953,0.5324702981578611,0.7618168740728029
S4R1M9,OSBPL10_MOUSE,0.1842808809305436,0.1944513292952998,,-0.0775026975767554,0.7186203159809207,0.8325541160781783,,,
