Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q9D6W8,BORCS6_MOUSE,0.892572345482522,0.007129862244902827,0.03304107065752285,1.2372645462510954,0.0005972530796795556,0.007854435917507665
Q9D6Y7,MSRA_MOUSE,0.1600631707067517,0.1781634682782568,0.34507339989430963,-0.0308940606620755,0.8939518525091765,0.9692510314604211
Q9D6Y9,GBE1_MOUSE,-0.3874205896144804,0.3692158009104054,0.5499193318864384,-0.4575943825257614,0.08423011804220806,0.249358343937282
Q9D6Z1,NOP56_MOUSE,0.49376938892162275,0.022000008337550295,0.07736551699410774,0.7561421972262282,0.029332251426501855,0.12704062596296498
Q9D706,RPAP3_MOUSE,0.6777431914575265,,,-0.30981653777966983,0.29342970681149105,0.544554092571729
Q9D708,S100A16_MOUSE,0.20847222394394155,0.23862072330561102,0.4206956438289682,-0.12509986775139206,0.3333486117257005,0.5881117502923817
Q9D710,TMX2_MOUSE,,,,-1.0653702616116636,0.1692560015065525,0.39100201927357214
Q9D711,PIR_MOUSE,0.12665534897419992,0.03820225449797014,0.11714167944657947,0.25971334978094823,0.03571548624408429,0.14616781028948217
Q9D7A6,SRP19_MOUSE,0.37997868814300106,0.2882473125267039,0.47216147398907404,0.18964814824427528,0.8860122641173226,0.964916523554408
Q9D7A8,ARMC1_MOUSE,0.07632649065875045,0.7498021636184311,0.8497757854342219,-0.6211159474471986,0.0022490185581904277,0.020977802087700857
Q9D7B6,ACAD8_MOUSE,0.06955221909771765,0.4352018963663372,0.6110500522520352,0.05466121687067713,0.8392703068271798,0.9428450945631495
Q9D7G0,PRPS1_MOUSE,-0.7806547509129312,,,-0.6612107391442225,0.04889932306208908,0.17753437030398445
Q9D7H3,RTCA_MOUSE,,,,-0.26044351573929025,0.48453163254400256,0.7263838493935177
Q9D7H4,AVPI1_MOUSE,,,,2.605224805596211,,
Q9D7M8,POLR2D_MOUSE,0.767793799404787,0.10609309081623106,0.23890969867402476,0.38343103236039117,0.7760604593542217,0.9131124527246381
Q9D7N3,MRPS9_MOUSE,0.7185620178618137,0.059651350576707146,0.15921462038844342,-0.46695694849864183,0.49822576601685953,0.7381216966248793
Q9D7N6,MRPL30_MOUSE,,,,0.6418004578262373,0.3161337269588269,0.5689699850970387
Q9D7N9,APMAP_MOUSE,0.3300089324119581,0.14295221964931232,0.2949850519933294,-0.4707392789622059,0.054599287165656034,0.18851985632948617
Q9D7P6,ISCU_MOUSE,2.135266491791915,1.4772530105752403e-23,1.6156223758991212e-20,1.2204548269197526,0.002319769135122832,0.021575193863656857
Q9D7P7,CLIC3_MOUSE,0.2676360698620492,0.11395596512937498,0.25076426665961055,0.2705543530392468,0.5975586251547873,0.8039062105970342
Q9D7S7,RPL22L1_MOUSE,-0.019256183085397907,0.9466895969964326,0.9733903377453136,-0.54490447910971,0.10165921067815539,0.28471657089843694
Q9D7S9,CHMP5_MOUSE,0.026348958842260094,0.769655904681354,0.8620105614054994,0.7145151677713881,0.007322665317890935,0.05013688721909155
Q9D7V9,NAAA_MOUSE,0.18740268249986825,0.3971987666076814,0.5780340609518941,0.041685762277418034,0.8576955271514825,0.9501081605416422
Q9D7X3,DUSP3_MOUSE,0.029317210919884498,0.8766043565551561,0.9304881571845575,0.5178261615331214,0.010486314203847344,0.06434402528428539
Q9D819,PPA1_MOUSE,0.008092219185636882,0.9594303136297414,0.9795319087860213,-0.2652288252582817,0.12126515479558554,0.3165611733671548
Q9D820,PRORSD1_MOUSE,0.23063179529668085,0.3972772957776657,0.5780340609518941,0.5719270526686231,0.10733177098475229,0.29324878258822634
Q9D824,FIP1L1_MOUSE,0.4170084171798843,0.21039283523164476,0.38628925148014914,,,
Q9D832,DNAJB4_MOUSE,-0.2754232599066629,0.6533555389930474,0.7917382243131699,-0.14253335214122062,0.5273989050972447,0.7593600342742431
Q9D855,UQCRB_MOUSE,-0.11757001749011442,0.4770326630277203,0.652322702418143,1.1744139091723378,0.004783904807833683,0.0370954353532742
Q9D868,PPIH_MOUSE,0.6099912118147159,0.019439601837127205,0.07073671218894433,1.0844619616826277,,
Q9D880,TIMM50_MOUSE,-0.08823551185386931,0.5035292672427546,0.6726708167033705,-0.4501856701278457,0.0007846768406419401,0.009528641785606654
Q9D883,U2AF1_MOUSE,0.4437930091695542,0.2503838167049621,0.4326010019004638,0.35707569042996784,0.3614188238491848,0.6173279061288093
Q9D898,ARPC5L_MOUSE,0.2167245379696455,0.07007240527673649,0.17789340933812323,0.36090343869299685,0.04182480783303941,0.16071797258886375
Q9D8B3,CHMP4B_MOUSE,0.224236874588196,0.28256477424889515,0.4656429052288423,0.031845697836218795,0.92892849457912,0.9839670492283108
Q9D8C4,IFI35_MOUSE,-0.08862143184297658,0.9084816362307795,0.951093889110781,-0.04004897741956052,0.9019402421327113,0.9723429478000218
Q9D8C6,MED11_MOUSE,,,,0.42209016480463957,0.42178687004952387,0.6717384492284969
Q9D8E6,RPL4_MOUSE,0.14924836049188261,0.7531958629436314,0.8520415300589216,0.2770916319909067,0.45736539896233597,0.70300537494339
Q9D8L5,CCDC91_MOUSE,-1.2585868691484718,0.006117394789962965,0.029647226448845623,-1.3772465740654938,,
Q9D8N0,EEF1G_MOUSE,-0.053164795729590646,0.7819406982798576,0.8673250274023707,0.3799886409734527,0.5748978376654921,0.792979529193122
Q9D8S3,ARFGAP3_MOUSE,1.478674930485847,8.828618720190281e-08,3.2916702296527626e-06,0.484995633411905,0.3786624351548411,0.6346540189209784
Q9D8S4,REXO2_MOUSE,1.9810903450186803,0.012489214225179542,0.05014814824394148,1.3219379053328535,0.00019428174449181044,0.0031575689584578083
Q9D8S9,BOLA1_MOUSE,0.2647840067107355,0.2161135920668945,0.39327160042788734,0.45605895372738126,0.0563331427606461,0.19203443482686477
Q9D8T7,SLIRP_MOUSE,-1.1829472341413898,,,0.3530318797027018,0.4853672126931463,0.7263838493935177
Q9D8U8,SNX5_MOUSE,0.6021715248437578,0.0027343161742969502,0.016048821767206248,-0.5253637875456256,0.13541751709569239,0.3409808842049594
Q9D8W5,PSMD12_MOUSE,0.07437025074623305,0.20438088493755124,0.3801438114966585,0.2574737178411881,0.058444084007325744,0.19652357610822804
Q9D8W7,OCIAD2_MOUSE,0.40265984824954626,0.004401488844140954,0.023069145203876148,-0.12627574112053588,0.9357807840524115,0.9857172686593704
Q9D8X1,CUTC_MOUSE,-0.5058234728095888,0.3721040878342431,0.5524314534769917,1.0432457363500212,0.12726997327946318,0.3271204265282049
Q9D8X2,CCDC124_MOUSE,0.46637367905534105,0.09230470986329839,0.21524644851562333,0.6929506568904906,0.24664374990344995,0.49157891354732003
Q9D8Y7,TNFAIP8L2_MOUSE,0.4871143331610014,0.3311833203868594,0.5161158361598069,0.6428080633535493,0.07507589500646691,0.23221528009762377
Q9D8Z2,TRIAP1_MOUSE,0.47021113522321856,0.04848191598759927,0.13667152269550814,0.21147986974626162,0.9537810514700997,0.9927851492592115
Q9D903,EBNA1BP2_MOUSE,,,,0.5833077297424467,0.08256879901919716,0.24627832483996953
Q9D906,ATG7_MOUSE,0.45116620867066926,0.00854643260935058,0.03835956961871307,0.2245292475207797,0.3464008755230882,0.6026270363426567
Q9D952,EVPL_MOUSE,0.33386627087012793,0.13878116938985552,0.289025492900642,-0.011749755960967789,0.04089239425862771,0.15854424665573974
Q9D958,SPCS1_MOUSE,-0.014067200471479161,0.9721254880355308,0.9854307865167745,0.015926643975952164,0.9648470878579529,0.9973091165340225
Q9D967,MDP1_MOUSE,0.2066927305693835,0.24070517990198348,0.4230067998170368,0.34793779395017616,0.027938403060138697,0.12332754601855463
Q9D9V3,ECHDC1_MOUSE,-0.15425764413489676,0.7419329866563757,0.8470014367500239,-0.005129020567957399,0.924952748466981,0.9820184574618095
Q9DA03,LYRM7_MOUSE,0.8675280444529897,0.06193258714114244,0.16321350876312318,0.2414760674499586,0.37628539952644535,0.6329777395065871
Q9DAK2,PACRG_MOUSE,,,,0.0691215355767024,0.8627647323127668,0.9519023965158194
Q9DAK9,PHPT1_MOUSE,-1.1199679364328075,0.08676946408277222,0.20719840731846847,-1.4002460553727667,0.019499401841899022,0.09728538779415667
Q9DAR7,DCPS_MOUSE,0.36739727478655815,0.006316431752365888,0.030387408474358474,0.23004354075744188,0.7387286706127665,0.8892467603620018
Q9DAS9,GNG12_MOUSE,0.29388499510664007,0.20780297364835165,0.3832498912536491,0.53345305876105,0.08044615989710101,0.24284778850738373
Q9DAT2,MRGBP_MOUSE,0.411149623047265,0.37201219413308395,0.5524314534769917,0.1924105727675137,0.7066740542603105,0.8709602093487856
Q9DAU1,CNPY3_MOUSE,0.4094736898268342,0.2949413746140508,0.47953550550480706,0.39436055544305176,0.6475608478868535,0.831876570259439
Q9DAU7,WFDC2_MOUSE,0.49657993186708477,0.001586947486035782,0.010229419846136347,0.31731580842282403,0.07001506295015626,0.2224170509117501
Q9DAW9,CNN3_MOUSE,0.004452279351663156,0.8737260357915972,0.928333913028572,1.2433266443384527,2.2368328590941502e-07,1.3087505710118137e-05
Q9DB05,NAPA_MOUSE,0.022617985112377448,0.9685677965496119,0.984797994413273,0.17681724708307034,0.46065486683454704,0.7056885168971624
Q9DB07,IFT46_MOUSE,0.4977482667931326,0.412996351083859,0.5930157671361669,0.5017992648849474,0.38711050873077335,0.6404738391237165
Q9DB15,MRPL12_MOUSE,0.5333999228529627,0.03940459686722073,0.11926797262117271,0.13513557474738916,0.37457004796571913,0.6310236253347897
Q9DB16,CAB39L_MOUSE,0.33521407908663475,0.011277074549483297,0.047073895161392744,0.18998396803259193,0.5367780098251723,0.7633016507368116
Q9DB20,ATP5PO_MOUSE,0.01984654461748055,0.5714789928652383,0.7258339076085126,-0.17237324312459062,0.08674411411200426,0.25450277004748206
Q9DB27,MCTS1_MOUSE,0.2826209883577898,0.25918951504502863,0.4421918958853206,0.2190428825702495,0.43775857810395913,0.6858359806906235
